Index,Variant,"Region, subregion, country or area *",Notes,Country code,Type,Parent code,Reference date (as of 1 July),0-4,9-May,14-Oct,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+,Gender
2696,Estimates,Colombia,,170,Country,931,2000,  2 131,  2 161,  2 027,  1 942,  1 828,  1 670,  1 606,  1 481,  1 231,  1 043,803,624,511,417,311,208,122,60,21,5,1,Female-Population
2697,Estimates,Colombia,,170,Country,931,2005,  2 057,  2 120,  2 150,  2 012,  1 916,  1 800,  1 644,  1 587,  1 462,  1 214,  1 024,781,597,478,374,262,157,74,29,7,1,Female-Population
2698,Estimates,Colombia,,170,Country,931,2010,  1 874,  2 049,  2 110,  2 135,  1 991,  1 892,  1 778,  1 624,  1 567,  1 443,  1 193,998,750,561,432,319,201,98,37,10,1,Female-Population
2699,Estimates,Colombia,,170,Country,931,2015,  1 794,  1 867,  2 039,  2 095,  2 114,  1 967,  1 869,  1 757,  1 604,  1 547,  1 419,  1 164,961,707,510,373,250,130,51,14,2,Female-Population
2700,Estimates,Colombia,,170,Country,931,2020,  1 812,  1 810,  1 895,  2 080,  2 175,  2 191,  2 025,  1 903,  1 773,  1 607,  1 537,  1 396,  1 129,913,650,446,298,166,70,19,3,Female-Population
2701,Estimates,Ecuador,,218,Country,931,1950,268,225,188,164,141,120,105,98,83,74,65,59,52,42,31,18,4,3,2,1,0,Female-Population
2702,Estimates,Ecuador,,218,Country,931,1955,349,251,220,185,160,138,116,101,94,79,70,60,53,44,33,20,9,1,1,0,0,Female-Population
2703,Estimates,Ecuador,,218,Country,931,1960,398,330,247,217,182,156,133,112,97,89,75,65,55,45,35,23,11,3,0,0,0,Female-Population
2704,Estimates,Ecuador,,218,Country,931,1965,454,379,325,244,214,178,152,129,108,93,85,70,59,48,37,25,13,4,1,0,0,Female-Population
2705,Estimates,Ecuador,,218,Country,931,1970,516,436,374,322,241,210,174,148,125,104,89,80,65,52,39,27,15,6,1,0,0,Female-Population
2706,Estimates,Ecuador,,218,Country,931,1975,568,500,431,371,318,237,206,170,144,121,100,84,74,57,43,29,16,7,2,0,0,Female-Population
2707,Estimates,Ecuador,,218,Country,931,1980,605,554,496,428,368,314,233,202,166,140,117,95,78,67,48,33,18,8,2,0,0,Female-Population
2708,Estimates,Ecuador,,218,Country,931,1985,647,593,550,493,425,364,309,229,198,162,136,112,89,71,57,37,22,9,3,0,0,Female-Population
2709,Estimates,Ecuador,,218,Country,931,1990,694,639,591,548,489,421,359,305,225,194,158,131,106,82,62,45,26,12,3,1,0,Female-Population
2710,Estimates,Ecuador,,218,Country,931,1995,729,687,637,588,544,485,416,354,300,220,189,152,124,98,72,51,33,15,5,1,0,Female-Population
2711,Estimates,Ecuador,,218,Country,931,2000,764,724,685,634,582,535,475,406,346,293,215,182,145,115,87,61,39,21,7,2,0,Female-Population
2712,Estimates,Ecuador,,218,Country,931,2005,762,760,721,681,625,569,519,459,394,337,285,207,174,135,104,74,47,25,11,3,1,Female-Population
2713,Estimates,Ecuador,,218,Country,931,2010,763,759,758,719,676,618,560,511,452,387,330,277,198,163,123,89,58,31,14,5,1,Female-Population
2714,Estimates,Ecuador,,218,Country,931,2015,787,760,757,755,714,670,611,553,504,445,380,321,266,187,149,106,70,38,17,6,2,Female-Population
2715,Estimates,Ecuador,,218,Country,931,2020,815,788,761,766,771,728,679,615,554,502,440,372,310,253,173,130,84,47,21,8,2,Female-Population
2716,Estimates,French Guiana,,254,Country,931,1950,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Female-Population
2717,Estimates,French Guiana,,254,Country,931,1955,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Female-Population
2718,Estimates,French Guiana,,254,Country,931,1960,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Female-Population
2719,Estimates,French Guiana,,254,Country,931,1965,3,3,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Female-Population
2720,Estimates,French Guiana,,254,Country,931,1970,3,3,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Female-Population
2721,Estimates,French Guiana,,254,Country,931,1975,4,4,3,3,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,Female-Population
2722,Estimates,French Guiana,,254,Country,931,1980,4,4,4,3,3,3,3,2,2,1,1,1,1,1,0,0,0,0,0,0,0,Female-Population
2723,Estimates,French Guiana,,254,Country,931,1985,5,5,5,4,4,3,4,2,2,2,1,1,1,1,1,0,0,0,0,0,0,Female-Population
2724,Estimates,French Guiana,,254,Country,931,1990,8,6,6,5,5,5,5,5,3,2,2,1,1,1,1,1,0,0,0,0,0,Female-Population
2725,Estimates,French Guiana,,254,Country,931,1995,10,8,7,6,4,5,6,5,5,3,2,2,1,1,1,0,0,0,0,0,0,Female-Population
2726,Estimates,French Guiana,,254,Country,931,2000,11,10,8,6,6,6,7,6,5,5,3,2,2,1,1,0,0,0,0,0,0,Female-Population
2727,Estimates,French Guiana,,254,Country,931,2005,13,12,11,9,8,7,9,8,6,6,5,3,2,1,1,1,0,0,0,0,0,Female-Population
2728,Estimates,French Guiana,,254,Country,931,2010,15,13,12,10,8,9,9,9,8,6,5,4,3,2,1,1,1,0,0,0,0,Female-Population
2729,Estimates,French Guiana,,254,Country,931,2015,15,14,14,12,10,10,10,10,9,8,6,5,4,2,2,1,1,0,0,0,0,Female-Population
2730,Estimates,French Guiana,,254,Country,931,2020,17,15,14,14,13,11,10,11,10,9,8,6,5,4,2,2,1,0,0,0,0,Female-Population
2731,Estimates,Guyana,,328,Country,931,1950,34,24,22,19,18,15,13,12,11,9,7,6,5,4,3,2,1,0,0,0,0,Female-Population
2732,Estimates,Guyana,,328,Country,931,1955,45,33,24,23,20,17,15,13,11,10,8,7,5,4,3,2,1,0,0,0,0,Female-Population
2733,Estimates,Guyana,,328,Country,931,1960,54,44,33,26,22,19,17,15,12,11,9,7,6,4,3,2,1,0,0,0,0,Female-Population
2734,Estimates,Guyana,,328,Country,931,1965,57,53,44,32,25,20,17,16,13,12,9,8,6,5,3,2,1,1,0,0,0,Female-Population
2735,Estimates,Guyana,,328,Country,931,1970,58,56,50,40,28,20,18,16,15,12,10,9,6,6,3,2,1,1,0,0,0,Female-Population
2736,Estimates,Guyana,,328,Country,931,1975,58,57,48,44,35,24,20,17,14,13,11,9,6,6,4,2,1,1,0,0,0,Female-Population
2737,Estimates,Guyana,,328,Country,931,1980,53,55,55,46,40,30,21,17,15,13,12,9,7,6,4,3,2,1,0,0,0,Female-Population
2738,Estimates,Guyana,,328,Country,931,1985,51,48,51,50,43,34,25,16,12,13,11,9,5,7,2,3,2,1,0,0,0,Female-Population
2739,Estimates,Guyana,,328,Country,931,1990,45,45,45,44,41,35,29,22,17,13,11,8,7,7,4,3,2,1,0,0,0,Female-Population
2740,Estimates,Guyana,,328,Country,931,1995,49,43,44,42,37,35,31,26,20,16,12,10,7,6,5,3,1,1,0,0,0,Female-Population
2741,Estimates,Guyana,,328,Country,931,2000,47,47,38,35,36,33,30,26,22,16,13,8,8,6,5,4,1,1,0,0,0,Female-Population
2742,Estimates,Guyana,,328,Country,931,2005,41,46,46,33,28,29,28,26,23,20,15,12,7,7,5,4,2,1,0,0,0,Female-Population
2743,Estimates,Guyana,,328,Country,931,2010,36,40,44,42,29,30,27,26,24,21,18,14,10,6,6,3,2,2,0,0,0,Female-Population
2744,Estimates,Guyana,,328,Country,931,2015,36,35,39,41,37,25,27,24,24,23,20,16,13,9,5,5,2,1,1,0,0,Female-Population
2745,Estimates,Guyana,,328,Country,931,2020,36,36,35,37,37,33,22,25,23,23,21,19,15,12,8,4,4,1,1,0,0,Female-Population
2746,Estimates,Paraguay,,600,Country,931,1950,132,113,94,74,67,55,45,37,31,25,21,17,13,10,7,4,2,1,0,0,0,Female-Population
2747,Estimates,Paraguay,,600,Country,931,1955,157,129,105,85,66,61,50,42,35,30,25,20,16,12,9,5,3,1,0,0,0,Female-Population
2748,Estimates,Paraguay,,600,Country,931,1960,172,154,122,96,77,59,57,48,41,34,29,24,19,14,10,6,3,1,0,0,0,Female-Population
2749,Estimates,Paraguay,,600,Country,931,1965,191,170,147,113,86,70,55,55,46,39,33,27,22,17,12,7,4,1,0,0,0,Female-Population
2750,Estimates,Paraguay,,600,Country,931,1970,209,188,163,138,103,79,66,54,53,45,38,31,25,20,14,9,4,2,0,0,0,Female-Population
2751,Estimates,Paraguay,,600,Country,931,1975,215,206,182,154,127,96,75,65,52,52,43,36,29,23,16,10,5,2,0,0,0,Female-Population
2752,Estimates,Paraguay,,600,Country,931,1980,249,213,200,173,144,121,92,74,64,51,50,41,34,26,19,12,6,2,1,0,0,Female-Population
2753,Estimates,Paraguay,,600,Country,931,1985,292,246,209,195,167,141,118,91,74,63,50,48,39,31,22,15,8,3,1,0,0,Female-Population
2754,Estimates,Paraguay,,600,Country,931,1990,323,290,244,206,190,164,138,117,91,73,62,48,45,35,26,17,10,4,1,0,0,Female-Population
2755,Estimates,Paraguay,,600,Country,931,1995,338,321,288,241,201,182,158,136,115,89,71,59,45,41,30,21,12,5,1,0,0,Female-Population
2756,Estimates,Paraguay,,600,Country,931,2000,347,336,319,286,236,193,173,152,132,112,86,68,56,41,36,25,15,6,2,0,0,Female-Population
2757,Estimates,Paraguay,,600,Country,931,2005,332,346,335,317,280,226,182,167,149,130,109,83,64,51,37,30,18,8,2,0,0,Female-Population
2758,Estimates,Paraguay,,600,Country,931,2010,336,329,342,329,308,269,214,170,158,140,121,103,78,59,46,31,22,10,3,1,0,Female-Population
2759,Estimates,Paraguay,,600,Country,931,2015,336,334,326,337,322,300,260,205,163,151,133,115,98,72,53,39,23,13,5,1,0,Female-Population
2760,Estimates,Paraguay,,600,Country,931,2020,342,334,331,322,331,315,291,251,198,157,144,128,109,91,65,46,30,14,6,1,0,Female-Population
2761,Estimates,Peru,,604,Country,931,1950,644,504,446,392,329,279,234,211,186,156,140,115,90,61,45,25,11,3,1,0,0,Female-Population
2762,Estimates,Peru,,604,Country,931,1955,781,587,493,437,380,317,269,225,203,178,148,129,102,75,45,27,11,3,1,0,0,Female-Population
2763,Estimates,Peru,,604,Country,931,1960,900,719,575,484,425,369,307,260,217,195,169,138,116,86,56,28,13,3,1,0,0,Female-Population
2764,Estimates,Peru,,604,Country,931,1965,  1 036,841,706,565,472,414,358,297,251,209,186,159,125,100,66,36,14,4,1,0,0,Female-Population
2765,Estimates,Peru,,604,Country,931,1970,  1 149,979,828,695,552,460,402,348,288,243,200,175,145,108,78,44,18,5,1,0,0,Female-Population
2766,Estimates,Peru,,604,Country,931,1975,  1 264,  1 100,965,814,680,539,448,393,339,280,234,190,162,128,87,53,23,7,1,0,0,Female-Population
2767,Estimates,Peru,,604,Country,931,1980,  1 348,  1 220,  1 087,951,799,666,528,439,384,330,271,223,177,144,105,61,29,9,2,0,0,Female-Population
2768,Estimates,Peru,,604,Country,931,1985,  1 440,  1 311,  1 205,  1 068,932,783,652,517,429,374,320,259,209,159,120,77,36,12,2,0,0,Female-Population
2769,Estimates,Peru,,604,Country,931,1990,  1 528,  1 409,  1 293,  1 180,  1 043,911,766,639,505,418,362,306,243,190,136,93,49,17,4,0,0,Female-Population
2770,Estimates,Peru,,604,Country,931,1995,  1 530,  1 502,  1 382,  1 251,  1 140,  1 012,887,748,623,491,405,348,289,224,166,108,61,24,5,1,0,Female-Population
2771,Estimates,Peru,,604,Country,931,2000,  1 468,  1 513,  1 481,  1 350,  1 221,  1 115,992,871,733,610,478,391,330,268,198,134,74,31,8,1,0,Female-Population
2772,Estimates,Peru,,604,Country,931,2005,  1 441,  1 445,  1 491,  1 407,  1 288,  1 168,  1 067,953,826,686,573,436,359,293,229,162,95,40,11,2,0,Female-Population
2773,Estimates,Peru,,604,Country,931,2010,  1 479,  1 398,  1 405,  1 369,  1 287,  1 197,  1 102,  1 019,915,793,658,546,410,331,262,191,119,55,16,3,0,Female-Population
2774,Estimates,Peru,,604,Country,931,2015,  1 370,  1 454,  1 361,  1 338,  1 316,  1 223,  1 141,  1 077,  1 008,899,777,639,531,395,313,233,157,73,25,5,1,Female-Population
2775,Estimates,Peru,,604,Country,931,2020,  1 383,  1 303,  1 370,  1 257,  1 399,  1 406,  1 320,  1 229,  1 120,998,892,764,630,528,379,280,184,103,37,9,1,Female-Population
2776,Estimates,Suriname,,740,Country,931,1950,18,13,12,11,9,8,6,6,5,4,4,3,2,2,2,2,1,0,0,0,0,Female-Population
2777,Estimates,Suriname,,740,Country,931,1955,23,17,13,11,10,9,8,6,5,5,4,3,3,2,2,2,1,0,0,0,0,Female-Population
2778,Estimates,Suriname,,740,Country,931,1960,29,22,17,12,11,10,9,7,6,5,4,4,3,2,2,1,1,0,0,0,0,Female-Population
2779,Estimates,Suriname,,740,Country,931,1965,31,27,20,15,12,11,10,8,7,5,4,4,3,3,2,1,1,0,0,0,0,Female-Population
2780,Estimates,Suriname,,740,Country,931,1970,31,30,26,19,14,11,10,9,8,7,5,4,4,3,2,1,1,0,0,0,0,Female-Population
2781,Estimates,Suriname,,740,Country,931,1975,27,30,27,20,13,10,9,9,7,6,5,4,4,3,2,1,0,0,0,0,0,Female-Population
2782,Estimates,Suriname,,740,Country,931,1980,22,24,24,23,17,12,9,9,8,7,6,5,3,3,2,2,1,0,0,0,0,Female-Population
2783,Estimates,Suriname,,740,Country,931,1985,23,19,21,20,20,15,11,9,8,8,7,6,4,3,2,2,1,1,0,0,0,Female-Population
2784,Estimates,Suriname,,740,Country,931,1990,25,23,19,21,19,19,14,11,9,8,8,7,5,4,3,2,1,1,0,0,0,Female-Population
2785,Estimates,Suriname,,740,Country,931,1995,26,25,22,19,20,19,18,14,11,9,8,7,6,5,3,2,1,1,0,0,0,Female-Population
2786,Estimates,Suriname,,740,Country,931,2000,26,25,24,22,19,21,18,18,13,10,9,8,7,5,4,2,1,1,0,0,0,Female-Population
2787,Estimates,Suriname,,740,Country,931,2005,26,25,25,22,21,19,20,17,18,12,10,9,7,6,4,3,2,1,0,0,0,Female-Population
2788,Estimates,Suriname,,740,Country,931,2010,25,25,25,24,22,21,18,20,17,17,12,10,8,6,5,3,2,1,0,0,0,Female-Population
2789,Estimates,Suriname,,740,Country,931,2015,26,25,25,24,24,21,20,18,19,17,17,12,9,7,6,4,2,1,0,0,0,Female-Population
2790,Estimates,Suriname,,740,Country,931,2020,25,25,25,24,24,23,21,20,18,19,16,16,11,8,6,4,3,1,1,0,0,Female-Population
2791,Estimates,Uruguay,,858,Country,931,1950,109,101,100,99,97,87,75,78,66,60,52,46,40,33,26,19,11,5,2,0,0,Female-Population
2792,Estimates,Uruguay,,858,Country,931,1955,113,109,101,100,99,97,87,75,77,65,58,50,43,36,28,20,12,6,2,0,0,Female-Population
2793,Estimates,Uruguay,,858,Country,931,1960,125,114,110,102,100,101,98,88,75,76,63,56,47,39,31,22,13,6,2,1,0,Female-Population
2794,Estimates,Uruguay,,858,Country,931,1965,133,124,113,109,101,99,100,97,87,74,74,61,53,43,34,24,15,7,2,1,0,Female-Population
2795,Estimates,Uruguay,,858,Country,931,1970,130,131,123,111,106,98,97,97,95,84,71,71,57,48,37,27,16,8,3,1,0,Female-Population
2796,Estimates,Uruguay,,858,Country,931,1975,135,122,127,117,101,96,90,89,92,91,80,68,67,52,42,30,18,9,3,1,0,Female-Population
2797,Estimates,Uruguay,,858,Country,931,1980,136,131,118,122,112,100,95,89,87,90,88,78,64,62,46,34,20,9,3,1,0,Female-Population
2798,Estimates,Uruguay,,858,Country,931,1985,129,137,129,116,117,111,99,94,88,86,88,85,74,60,54,37,24,11,4,1,0,Female-Population
2799,Estimates,Uruguay,,858,Country,931,1990,133,127,136,128,115,115,110,98,92,86,83,85,81,69,53,45,27,13,5,1,0,Female-Population
2800,Estimates,Uruguay,,858,Country,931,1995,137,131,126,135,126,113,113,108,96,91,84,81,81,76,62,45,33,16,6,2,0,Female-Population
2801,Estimates,Uruguay,,858,Country,931,2000,132,136,130,125,133,124,111,112,107,95,89,82,77,76,69,52,34,20,7,2,0,Female-Population
2802,Estimates,Uruguay,,858,Country,931,2005,124,129,133,126,118,124,117,106,109,104,92,85,77,72,68,58,40,22,11,3,1,Female-Population
2803,Estimates,Uruguay,,858,Country,931,2010,116,122,127,131,123,114,121,115,105,107,102,89,82,72,65,59,46,28,13,5,1,Female-Population
2804,Estimates,Uruguay,,858,Country,931,2015,116,115,121,126,128,120,112,119,113,103,104,99,86,77,66,57,47,33,16,6,1,Female-Population
2805,Estimates,Uruguay,,858,Country,931,2020,116,116,114,120,125,127,119,111,118,112,102,102,96,81,70,58,46,34,20,8,2,Female-Population
2806,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1950,505,399,331,277,233,197,167,140,115,93,72,55,40,28,18,11,5,2,0,0,0,Female-Population
2807,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1955,611,491,402,338,287,245,209,177,146,116,90,67,48,34,22,13,6,3,1,0,0,Female-Population
2808,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1960,753,596,490,403,339,288,247,210,176,143,111,83,60,41,27,16,8,3,1,0,0,Female-Population
2809,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1965,866,737,593,488,401,337,286,244,207,171,136,104,75,52,33,20,10,4,1,0,0,Female-Population
2810,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1970,957,851,734,590,485,397,333,282,240,201,164,128,95,66,43,25,13,6,2,0,0,Female-Population
2811,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1975,  1 010,946,848,732,587,481,394,330,278,235,195,156,119,85,56,33,17,7,2,1,0,Female-Population
2812,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1980,  1 123,  1 002,943,845,728,584,478,390,325,273,228,186,146,107,72,43,22,10,3,1,0,Female-Population
2813,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1985,  1 213,  1 117,  1 000,941,842,725,581,474,386,320,266,219,174,131,91,56,30,13,5,1,0,Female-Population
2814,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1990,  1 322,  1 208,  1 115,997,938,839,721,576,469,380,313,256,205,157,112,71,39,18,6,2,0,Female-Population
2815,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1995,  1 346,  1 318,  1 206,  1 112,994,934,835,716,571,462,372,301,240,185,135,88,51,24,9,2,0,Female-Population
2816,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,2000,  1 365,  1 342,  1 316,  1 203,  1 109,991,930,830,710,563,453,359,285,219,160,107,64,32,12,3,0,Female-Population
2817,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,2005,  1 397,  1 361,  1 339,  1 312,  1 199,  1 104,985,924,823,701,552,439,343,262,190,128,80,42,17,5,1,Female-Population
2818,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,2010,  1 417,  1 392,  1 349,  1 326,  1 297,  1 183,  1 088,969,907,805,685,536,419,315,228,154,96,52,22,7,1,Female-Population
2819,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,2015,  1 404,  1 399,  1 370,  1 325,  1 299,  1 270,  1 156,  1 061,943,880,783,665,512,386,274,184,115,63,28,9,2,Female-Population
2820,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,2020,  1 161,  1 336,  1 298,  1 226,  1 047,  1 025,  1 056,  1 011,964,875,827,738,620,462,330,218,136,75,34,11,2,Female-Population
2836,Estimates,Australia,11,36,Country,927,1950,434,345,287,270,311,329,305,305,263,232,221,210,182,140,100,64,37,16,5,1,0,Female-Population
2837,Estimates,Australia,11,36,Country,927,1955,484,456,359,299,283,331,350,318,313,265,229,215,199,166,119,77,44,18,5,1,0,Female-Population
2838,Estimates,Australia,11,36,Country,927,1960,531,502,476,373,324,312,353,366,325,315,263,224,206,183,144,92,54,22,6,1,0,Female-Population
2839,Estimates,Australia,11,36,Country,927,1965,565,551,520,491,396,350,332,366,373,325,311,257,216,192,160,113,66,27,8,1,0,Female-Population
2840,Estimates,Australia,11,36,Country,927,1970,605,611,605,546,553,436,380,354,388,386,326,305,257,201,168,123,73,34,10,2,0,Female-Population
2841,Estimates,Australia,11,36,Country,927,1975,619,607,623,603,573,564,450,396,361,382,374,318,297,237,185,136,93,39,13,2,0,Female-Population
2842,Estimates,Australia,11,36,Country,927,1980,551,632,621,638,623,597,580,458,390,357,374,365,308,280,213,151,98,53,16,3,0,Female-Population
2843,Estimates,Australia,11,36,Country,927,1985,582,572,652,637,660,650,623,600,466,392,355,368,359,292,257,181,114,59,23,4,0,Female-Population
2844,Estimates,Australia,11,36,Country,927,1990,612,612,600,678,669,704,694,654,616,472,396,356,366,344,271,219,139,70,26,6,1,Female-Population
2845,Estimates,Australia,11,36,Country,927,1995,632,629,630,619,698,688,730,712,666,616,469,391,353,351,319,234,174,90,33,8,1,Female-Population
2846,Estimates,Australia,11,36,Country,927,2000,617,651,644,636,622,723,704,755,720,668,621,461,387,339,329,286,185,115,43,10,1,Female-Population
2847,Estimates,Australia,11,36,Country,927,2005,618,641,673,674,691,662,760,729,774,728,664,615,456,376,319,295,236,127,58,13,2,Female-Population
2848,Estimates,Australia,11,36,Country,927,2010,711,662,674,716,791,811,745,817,767,790,735,655,601,448,355,293,250,167,66,18,2,Female-Population
2849,Estimates,Australia,11,36,Country,927,2015,761,744,693,726,816,889,887,798,838,792,789,737,648,581,429,326,259,182,89,21,3,Female-Population
2850,Estimates,Australia,11,36,Country,927,2020,812,798,785,742,783,871,936,921,818,846,789,782,725,631,556,397,282,192,100,30,3,Female-Population
2851,Estimates,New Zealand,,554,Country,927,1950,113,87,72,65,68,72,69,68,62,53,48,43,40,35,27,15,7,4,1,0,0,Female-Population
2852,Estimates,New Zealand,,554,Country,927,1955,123,114,89,73,67,73,75,71,70,62,54,46,41,37,31,20,10,3,1,0,0,Female-Population
2853,Estimates,New Zealand,,554,Country,927,1960,141,125,116,89,75,71,76,76,72,69,61,51,44,38,32,24,13,5,1,0,0,Female-Population
2854,Estimates,New Zealand,,554,Country,927,1965,147,144,127,119,91,81,72,78,78,72,68,59,49,42,34,25,14,7,2,0,0,Female-Population
2855,Estimates,New Zealand,,554,Country,927,1970,146,147,145,127,112,91,81,73,78,77,71,66,57,46,37,27,17,7,2,0,0,Female-Population
